
Micro-F1: 0.937376, 0.936995, 0.934741, 0.930377, 0.925269, 0.917944, 0.898500

Macro-F1: 0.938329, 0.937914, 0.935497, 0.931174, 0.925832, 0.918453, 0.897593
Micro-F1: 0.937376, 0.936995, 0.934741, 0.930377, 0.925269, 0.917944, 0.898500

Macro-F1: 0.938329, 0.937914, 0.935497, 0.931174, 0.925832, 0.918453, 0.897593
Micro-F1: 0.937376, 0.936995, 0.934741, 0.930377, 0.925269, 0.917944, 0.898500

Macro-F1: 0.938329, 0.937914, 0.935497, 0.931174, 0.925832, 0.918453, 0.897593
Micro-F1: 0.937376, 0.936995, 0.934741, 0.930377, 0.925269, 0.917944, 0.898500

Macro-F1: 0.938329, 0.937914, 0.935497, 0.931174, 0.925832, 0.918453, 0.897593
Micro-F1: 0.937376, 0.936995, 0.934741, 0.930377, 0.925269, 0.917944, 0.898500

Macro-F1: 0.938329, 0.937914, 0.935497, 0.931174, 0.925832, 0.918453, 0.897593
Micro-F1: 0.937376, 0.936995, 0.934741, 0.930377, 0.925269, 0.917944, 0.898500

Macro-F1: 0.938329, 0.937914, 0.935497, 0.931174, 0.925832, 0.918453, 0.897593
Micro-F1: 0.937376, 0.936995, 0.934741, 0.930377, 0.925269, 0.917944, 0.898500
